AL, 81, 2006051812, 01, CARQ, -24, 294N,  920W,  50,    0, HU,  34, AAA,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A90E,  84, 328N,  614W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A90E,  96, 345N,  547W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A90E, 108, 370N,  476W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A90E, 120, 382N,  395W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A98E,   0, 275N,  895W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A98E,  12, 272N,  879W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A98E,  24, 275N,  837W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A98E,  36, 289N,  790W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A98E,  48, 303N,  742W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A98E,  60, 309N,  702W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A98E,  72, 316N,  660W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A98E,  84, 328N,  611W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A98E,  96, 345N,  544W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A98E, 108, 370N,  473W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A98E, 120, 383N,  394W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A9UK,   0, 275N,  895W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A9UK,  12, 273N,  879W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A9UK,  24, 279N,  835W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A9UK,  36, 296N,  784W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A9UK,  48, 313N,  734W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A9UK,  60, 321N,  690W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, A9UK,  72, 332N,  645W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMD,  12, 279N,  811W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMD,  24, 319N,  703W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMD,  36, 371N,  594W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMD,  48, 397N,  496W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMD,  60, 395N,  397W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMD,  72, 368N,  295W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMD,  84, 328N,  212W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMD,  96, 287N,  170W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMD, 108, 257N,  158W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMD, 120, 239N,  158W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMM,  12, 264N,  850W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMM,  24, 277N,  780W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMM,  36, 313N,  691W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMM,  48, 356N,  610W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMM,  60, 400N,  544W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMM,  72, 441N,  501W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMM,  84, 476N,  486W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMM,  96, 498N,  494W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMM, 108, 512N,  513W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMM, 120, 518N,  542W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMS,  12, 261N,  889W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMS,  24, 254N,  889W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMS,  36, 256N,  896W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMS,  48, 264N,  907W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMS,  60, 274N,  918W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMS,  72, 287N,  928W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMS,  84, 301N,  934W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMS,  96, 313N,  939W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMS, 108, 328N,  938W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, BAMS, 120, 338N,  929W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, CLIP,  12, 270N,  885W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, CLIP,  24, 269N,  876W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, CLIP,  36, 274N,  869W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, CLIP,  48, 282N,  862W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, CLIP,  72, 302N,  848W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, CLP5,  12, 271N,  887W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, CLP5,  24, 269N,  879W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, CLP5,  36, 275N,  874W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, CLP5,  48, 281N,  870W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, CLP5,  60, 289N,  868W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, CLP5,  72, 301N,  866W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, CLP5,  84, 316N,  858W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, CLP5,  96, 329N,  849W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, CLP5, 108, 343N,  842W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, CLP5, 120, 356N,  834W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DRCL,   0, 275N,  895W,  65,    0,   ,  34, NEQ,  120,  120,  120,  120, 
AL, 81, 2006051812, 03, DRCL,   0, 275N,  895W,  65,    0,   ,  50, NEQ,   70,   70,   70,   70, 
AL, 81, 2006051812, 03, DRCL,   0, 275N,  895W,  65,    0,   ,  64, NEQ,   30,   30,   30,   30, 
AL, 81, 2006051812, 03, DRCL,  12, 273N,  886W,  65,    0,   ,  34, NEQ,  105,  109,  116,  110, 
AL, 81, 2006051812, 03, DRCL,  12, 273N,  886W,  65,    0,   ,  50, NEQ,   61,   63,   65,   63, 
AL, 81, 2006051812, 03, DRCL,  12, 273N,  886W,  65,    0,   ,  64, NEQ,   21,   29,   30,   21, 
AL, 81, 2006051812, 03, DRCL,  24, 265N,  875W,  65,    0,   ,  34, NEQ,   96,  102,  115,  107, 
AL, 81, 2006051812, 03, DRCL,  24, 265N,  875W,  65,    0,   ,  50, NEQ,   55,   58,   62,   59, 
AL, 81, 2006051812, 03, DRCL,  24, 265N,  875W,  65,    0,   ,  64, NEQ,   14,   29,   31,   14, 
AL, 81, 2006051812, 03, DRCL,  36, 257N,  868W,  65,    0,   ,  34, NEQ,   95,  100,  112,  105, 
AL, 81, 2006051812, 03, DRCL,  36, 257N,  868W,  65,    0,   ,  50, NEQ,   53,   55,   59,   56, 
AL, 81, 2006051812, 03, DRCL,  36, 257N,  868W,  65,    0,   ,  64, NEQ,    0,   29,   31,    0, 
AL, 81, 2006051812, 03, DRCL,  48, 252N,  864W,  65,    0,   ,  34, NEQ,   97,  100,  110,  106, 
AL, 81, 2006051812, 03, DRCL,  48, 252N,  864W,  65,    0,   ,  50, NEQ,   52,   53,   57,   55, 
AL, 81, 2006051812, 03, DRCL,  48, 252N,  864W,  65,    0,   ,  64, NEQ,    0,   30,   32,   38, 
AL, 81, 2006051812, 03, DRCL,  60, 250N,  863W,  65,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DRCL,  72, 247N,  863W,  65,    0,   ,  34, NEQ,   97,   98,  109,  107, 
AL, 81, 2006051812, 03, DRCL,  72, 247N,  863W,  65,    0,   ,  50, NEQ,   50,   51,   54,   54, 
AL, 81, 2006051812, 03, DRCL,  72, 247N,  863W,  65,    0,   ,  64, NEQ,    0,    0,   32,   35, 
AL, 81, 2006051812, 03, DRCL,  84, 245N,  863W,  65,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DRCL,  96, 242N,  863W,  65,    0,   ,  34, NEQ,   96,   96,  107,  107, 
AL, 81, 2006051812, 03, DRCL,  96, 242N,  863W,  65,    0,   ,  50, NEQ,   49,   49,   53,   53, 
AL, 81, 2006051812, 03, DRCL,  96, 242N,  863W,  65,    0,   ,  64, NEQ,    0,    0,   32,   33, 
AL, 81, 2006051812, 03, DRCL, 108, 240N,  864W,  65,    0,   ,  34, NEQ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DRCL, 120, 237N,  865W,  65,    0,   ,  34, NEQ,   96,   94,  106,  107, 
AL, 81, 2006051812, 03, DRCL, 120, 237N,  865W,  65,    0,   ,  50, NEQ,   48,   48,   52,   52, 
AL, 81, 2006051812, 03, DRCL, 120, 237N,  865W,  65,    0,   ,  64, NEQ,    0,    0,   31,   32, 
AL, 81, 2006051812, 03, DSHP,   0, 275N,  895W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSHP,  12, 264N,  850W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSHP,  24, 277N,  780W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSHP,  36, 313N,  691W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSHP,  48, 356N,  610W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSHP,  60, 400N,  544W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSHP,  72, 441N,  501W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSHP,  84, 476N,  486W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSHP,  96, 498N,  494W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSHP, 108, 512N,  513W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSHP, 120, 518N,  542W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSNS,   0, 275N,  895W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSNS,  12, 264N,  850W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSNS,  24, 277N,  780W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSNS,  36, 313N,  691W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSNS,  48, 356N,  610W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSNS,  60, 400N,  544W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSNS,  72, 441N,  501W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSNS,  84, 476N,  486W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSNS,  96, 498N,  494W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSNS, 108, 512N,  513W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, DSNS, 120, 518N,  542W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDL,   0, 275N,  895W,  60,  988,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDL,   6, 264N,  877W,  74,  995,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDL,  12, 253N,  859W,  72,  999,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDL,  18, 244N,  852W,  38, 1004,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDL,  24, 238N,  849W,  35, 1007,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDL,  30, 232N,  850W,  31, 1010,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDL,  36, 226N,  854W,  30, 1011,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDL,  42, 222N,  863W,  28, 1011,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDL,  48, 221N,  871W,  23, 1012,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDL,  54, 219N,  879W,  23, 1012,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDL,  60, 213N,  891W,  22, 1011,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDL,  66, 214N,  906W,  23, 1011,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDT,   0, 274N,  893W,  67,  997, XX,  34, NEQ,   90,  123,  150,  138, 
AL, 81, 2006051812, 03, GFDT,   0, 274N,  893W,  67,  997, XX,  50, NEQ,   35,   83,   99,   93, 
AL, 81, 2006051812, 03, GFDT,   0, 274N,  893W,  67,  997, XX,  64, NEQ,    0,    0,   51,    0, 
AL, 81, 2006051812, 03, GFDT,   6, 263N,  874W,  79, 1000, XX,  34, NEQ,   82,  110,  193,  149, 
AL, 81, 2006051812, 03, GFDT,   6, 263N,  874W,  79, 1000, XX,  50, NEQ,   43,    0,   50,   52, 
AL, 81, 2006051812, 03, GFDT,   6, 263N,  874W,  79, 1000, XX,  64, NEQ,    0,    0,   41,   42, 
AL, 81, 2006051812, 03, GFDT,  12, 253N,  857W,  70, 1004, XX,  34, NEQ,   54,   61,   75,   69, 
AL, 81, 2006051812, 03, GFDT,  12, 253N,  857W,  70, 1004, XX,  50, NEQ,   30,    0,   59,   53, 
AL, 81, 2006051812, 03, GFDT,  12, 253N,  857W,  70, 1004, XX,  64, NEQ,    0,    0,    0,   44, 
AL, 81, 2006051812, 03, GFDT,  18, 244N,  848W,  37, 1007, XX,  34, NEQ,    0,   44,   61,   50, 
AL, 81, 2006051812, 03, GFDT,  24, 239N,  846W,  37, 1010, XX,  34, NEQ,    0,    0,    0,   49, 
AL, 81, 2006051812, 03, GFDT,  30, 233N,  848W,  32, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDT,  36, 227N,  852W,  30, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDT,  42, 224N,  861W,  26, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDT,  48, 221N,  871W,  22, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDT,  54, 220N,  879W,  25, 1013, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, GFDT,  60, 216N,  887W,  22, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, LBAR,   0, 275N,  895W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, LBAR,  12, 280N,  856W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, LBAR,  24, 299N,  796W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, LBAR,  36, 339N,  705W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, LBAR,  48, 389N,  597W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, MRCL,   0, 275N,  895W,  65,    0,   ,  34, NEQ,  120,  120,  120,  120, 
AL, 81, 2006051812, 03, MRCL,   0, 275N,  895W,  65,    0,   ,  50, NEQ,   70,   70,   70,   70, 
AL, 81, 2006051812, 03, MRCL,   0, 275N,  895W,  65,    0,   ,  64, NEQ,   30,   30,   30,   30, 
AL, 81, 2006051812, 03, MRCL,  12, 273N,  886W,  65,    0,   ,  34, NEQ,  105,  120,  120,   95, 
AL, 81, 2006051812, 03, MRCL,  12, 273N,  886W,  65,    0,   ,  50, NEQ,   65,   60,   65,   55, 
AL, 81, 2006051812, 03, MRCL,  12, 273N,  886W,  65,    0,   ,  64, NEQ,   30,   35,   40,   25, 
AL, 81, 2006051812, 03, MRCL,  24, 265N,  875W,  65,    0,   ,  34, NEQ,  110,   90,  130,  125, 
AL, 81, 2006051812, 03, MRCL,  24, 265N,  875W,  65,    0,   ,  50, NEQ,   55,   60,   60,   65, 
AL, 81, 2006051812, 03, MRCL,  24, 265N,  875W,  65,    0,   ,  64, NEQ,   20,   20,   35,   45, 
AL, 81, 2006051812, 03, MRCL,  36, 257N,  868W,  65,    0,   ,  34, NEQ,  105,  110,  115,  135, 
AL, 81, 2006051812, 03, MRCL,  36, 257N,  868W,  65,    0,   ,  50, NEQ,   45,   40,   65,   70, 
AL, 81, 2006051812, 03, MRCL,  36, 257N,  868W,  65,    0,   ,  64, NEQ,   20,   30,   40,   50, 
AL, 81, 2006051812, 03, MRCL,  48, 252N,  864W,  65,    0,   ,  34, NEQ,  110,  105,  110,  130, 
AL, 81, 2006051812, 03, MRCL,  48, 252N,  864W,  65,    0,   ,  50, NEQ,   50,   50,   60,   60, 
AL, 81, 2006051812, 03, MRCL,  48, 252N,  864W,  65,    0,   ,  64, NEQ,   25,   30,   35,   45, 
AL, 81, 2006051812, 03, MRCL,  72, 247N,  863W,  65,    0,   ,  34, NEQ,   90,   90,  120,  240, 
AL, 81, 2006051812, 03, MRCL,  72, 247N,  863W,  65,    0,   ,  50, NEQ,   55,   30,   50,  160, 
AL, 81, 2006051812, 03, MRCL,  72, 247N,  863W,  65,    0,   ,  64, NEQ,   40,   25,   35,  100, 
AL, 81, 2006051812, 03, OFCL,   0, 275N,  895W,  65,    0,   ,  34, NEQ,  120,  120,  120,  120, 
AL, 81, 2006051812, 03, OFCL,   0, 275N,  895W,  65,    0,   ,  50, NEQ,   70,   70,   70,   70, 
AL, 81, 2006051812, 03, OFCL,   0, 275N,  895W,  65,    0,   ,  64, NEQ,   30,   30,   30,   30, 
AL, 81, 2006051812, 03, OFCL,  12, 273N,  886W,  65,    0,   ,  34, NEQ,  105,  110,  115,  110, 
AL, 81, 2006051812, 03, OFCL,  12, 273N,  886W,  65,    0,   ,  50, NEQ,   60,   65,   65,   65, 
AL, 81, 2006051812, 03, OFCL,  12, 273N,  886W,  65,    0,   ,  64, NEQ,   20,   30,   30,   20, 
AL, 81, 2006051812, 03, OFCL,  24, 265N,  875W,  65,    0,   ,  34, NEQ,   95,  100,  115,  105, 
AL, 81, 2006051812, 03, OFCL,  24, 265N,  875W,  65,    0,   ,  50, NEQ,   55,   60,   60,   60, 
AL, 81, 2006051812, 03, OFCL,  24, 265N,  875W,  65,    0,   ,  64, NEQ,   15,   30,   30,   15, 
AL, 81, 2006051812, 03, OFCL,  36, 257N,  868W,  65,    0,   ,  34, NEQ,   95,  100,  110,  105, 
AL, 81, 2006051812, 03, OFCL,  36, 257N,  868W,  65,    0,   ,  50, NEQ,   55,   55,   60,   55, 
AL, 81, 2006051812, 03, OFCL,  36, 257N,  868W,  65,    0,   ,  64, NEQ,    0,   30,   30,    0, 
AL, 81, 2006051812, 03, OFCL,  48, 252N,  864W,  65,    0,   ,  34, NEQ,   95,  100,  110,  105, 
AL, 81, 2006051812, 03, OFCL,  48, 252N,  864W,  65,    0,   ,  50, NEQ,   50,   55,   55,   55, 
AL, 81, 2006051812, 03, OFCL,  48, 252N,  864W,  65,    0,   ,  64, NEQ,    0,   30,   30,   40, 
AL, 81, 2006051812, 03, OFCL,  72, 247N,  863W,  65,    0,   ,  34, NEQ,   95,  100,  110,  105, 
AL, 81, 2006051812, 03, OFCL,  72, 247N,  863W,  65,    0,   ,  50, NEQ,   50,   50,   55,   55, 
AL, 81, 2006051812, 03, OFCL,  72, 247N,  863W,  65,    0,   ,  64, NEQ,    0,    0,   30,   35, 
AL, 81, 2006051812, 03, OFCL,  96, 242N,  863W,  65,    0,   ,  34, NEQ,    0,    0,    0,    0,
AL, 81, 2006051812, 03, OFCL, 120, 237N,  865W,  65,    0,   ,  34, NEQ,    0,    0,    0,    0,
AL, 81, 2006051812, 03, SHF5,   0,   0N,    0W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHF5,  12,   0N,    0W,  66,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHF5,  24,   0N,    0W,  62,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHF5,  36,   0N,    0W,  56,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHF5,  48,   0N,    0W,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHF5,  60,   0N,    0W,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHF5,  72,   0N,    0W,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHF5,  84,   0N,    0W,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHF5,  96,   0N,    0W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHF5, 108,   0N,    0W,  22,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHFR,  12,   0N,    0W,  67,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHFR,  24,   0N,    0W,  67,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHFR,  36,   0N,    0W,  66,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHFR,  48,   0N,    0W,  66,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHFR,  60,   0N,    0W,  64,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHFR,  72,   0N,    0W,  61,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHIP,   0, 275N,  895W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHIP,  12, 264N,  850W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHIP,  24, 277N,  780W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHIP,  36, 313N,  691W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHIP,  48, 356N,  610W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHIP,  60, 400N,  544W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHIP,  72, 441N,  501W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHIP,  84, 476N,  486W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 81, 2006051812, 03, SHIP,  96, 498N,  494W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
