AL, 86, 2007052918, 01, CARQ, -24, 266N,  872W,  65,    0, HU,  34, AAA,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, BAMM, 108, 395N,  835W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, BAMM, 120, 410N,  793W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, BAMS,  12, 295N,  895W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, BAMS,  24, 310N,  906W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, BAMS,  36, 324N,  913W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, BAMS,  48, 332N,  915W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, BAMS,  60, 339N,  920W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, BAMS,  72, 356N,  925W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, BAMS,  84, 376N,  915W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, BAMS,  96, 394N,  891W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, BAMS, 108, 406N,  858W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, BAMS, 120, 413N,  823W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, CLIP,  12, 291N,  885W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, CLIP,  24, 300N,  884W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, CLIP,  36, 309N,  880W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, CLIP,  48, 318N,  871W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, CLIP,  72, 334N,  843W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, CLP5,  12, 291N,  885W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, CLP5,  24, 303N,  887W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, CLP5,  36, 316N,  886W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, CLP5,  48, 328N,  879W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, CLP5,  60, 337N,  870W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, CLP5,  72, 346N,  858W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, CLP5,  84, 360N,  845W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, CLP5,  96, 372N,  836W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, CLP5, 108, 385N,  825W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, CLP5, 120, 398N,  813W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSHP,   0, 281N,  882W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSHP,  12, 294N,  879W,  56,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSHP,  24, 308N,  880W,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSHP,  36, 327N,  881W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSHP,  48, 345N,  878W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSHP,  60, 363N,  868W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSHP,  72, 376N,  846W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSHP,  84, 381N,  820W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSHP,  96, 379N,  789W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSHP, 108, 369N,  752W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSHP, 120, 363N,  717W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSNS,   0, 281N,  882W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSNS,  12, 294N,  879W,  56,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSNS,  24, 308N,  880W,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSNS,  36, 327N,  881W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSNS,  48, 345N,  878W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSNS,  60, 363N,  868W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSNS,  72, 376N,  846W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSNS,  84, 381N,  820W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSNS,  96, 379N,  789W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSNS, 108, 369N,  752W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, DSNS, 120, 363N,  717W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LBAR,   0, 281N,  882W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LBAR,  12, 294N,  879W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LBAR,  24, 308N,  880W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LBAR,  36, 327N,  881W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LBAR,  48, 345N,  878W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LBAR,  60, 363N,  868W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LBAR,  72, 376N,  846W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LBAR,  84, 381N,  820W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LBAR,  96, 379N,  789W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LBAR, 108, 369N,  752W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LBAR, 120, 363N,  717W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LGEM,   0, 281N,  882W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LGEM,  12, 294N,  879W,  58,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LGEM,  24, 308N,  880W,  51,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LGEM,  36, 327N,  881W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LGEM,  48, 345N,  878W,  29,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LGEM,  60, 363N,  868W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LGEM,  72, 376N,  846W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LGEM,  84, 381N,  820W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LGEM,  96, 379N,  789W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LGEM, 108, 369N,  752W,  31,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, LGEM, 120, 363N,  717W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHF5,   0,   0N,    0W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHF5,  12,   0N,    0W,  63,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHF5,  24,   0N,    0W,  60,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHF5,  36,   0N,    0W,  55,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHF5,  48,   0N,    0W,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHF5,  60,   0N,    0W,  46,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHF5,  72,   0N,    0W,  43,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHF5,  84,   0N,    0W,  41,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHF5,  96,   0N,    0W,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHF5, 108,   0N,    0W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHF5, 120,   0N,    0W,   9,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHFR,  12,   0N,    0W,  66,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHFR,  24,   0N,    0W,  68,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHFR,  36,   0N,    0W,  69,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHFR,  48,   0N,    0W,  70,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHFR,  60,   0N,    0W,  70,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHFR,  72,   0N,    0W,  68,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHIP,   0, 281N,  882W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHIP,  12, 294N,  879W,  56,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHIP,  24, 308N,  880W,  48,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHIP,  36, 327N,  881W,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHIP,  48, 345N,  878W,  42,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHIP,  60, 363N,  868W,  38,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHIP,  72, 376N,  846W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHIP,  84, 381N,  820W,  33,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHIP,  96, 379N,  789W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHIP, 108, 369N,  752W,  28,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHIP, 120, 363N,  717W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHNS,   0, 281N,  882W,  65,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHNS,  12, 294N,  879W,  56,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHNS,  24, 308N,  880W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHNS,  36, 327N,  881W,  46,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHNS,  48, 345N,  878W,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHNS,  60, 363N,  868W,  40,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHNS,  72, 376N,  846W,  37,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHNS,  84, 381N,  820W,  35,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHNS,  96, 379N,  789W,  34,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHNS, 108, 369N,  752W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, SHNS, 120, 363N,  717W,  27,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, XTRP,   0, 281N,  882W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, XTRP,  12, 289N,  885W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, XTRP,  24, 297N,  889W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, XTRP,  36, 305N,  893W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, XTRP,  48, 313N,  897W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, XTRP,  60, 321N,  902W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, XTRP,  72, 329N,  906W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, XTRP,  84, 337N,  910W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, XTRP,  96, 345N,  914W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, XTRP, 108, 353N,  919W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 86, 2007052918, 03, XTRP, 120, 361N,  923W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
