SH, 14, 2019020918, 01, CARQ,   0, 209S, 1749W,  35,  996, XX,  34, NEQ,  150,  125,   45,  130, 1002,  170,  35,   0,   0,   P,   0,   X, 155,  16,       NEIL, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH142019, JTWC, NCEP_TCVITALS, 
SH, 14, 2019020918, 01, CARQ,   0, 209S, 1749W,  35,  996, XX,  50, NEQ,    0,    0,    0,    0, 1002,  170,  35,   0,   0,   P,   0,   X, 155,  16,       NEIL, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH142019, JTWC, NCEP_TCVITALS, 
SH, 14, 2019020918, 01, CARQ,   0, 209S, 1749W,  35,  996, XX,  64, NEQ,    0,    0,    0,    0, 1002,  170,  35,   0,   0,   P,   0,   X, 155,  16,       NEIL, M,   ,    ,    ,    ,    ,    ,      TCGP EXTRA DATA, SH142019, JTWC, NCEP_TCVITALS, 
SH, 14, 2019020918, 03, AC00, 000, 210S, 1748W,  38,  995, XX,  34, NEQ, 0158, 0000, 0000, 0000
SH, 14, 2019020918, 03, AC00, 090, 449S, 1699W,  27, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AC00, 096, 453S, 1705W,  26, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AC00, 102, 459S, 1710W,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AC00, 108, 465S, 1714W,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AC00, 114, 475S, 1718W,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AC00, 120, 489S, 1718W,  21, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AC00, 126, 503S, 1711W,  22, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AC00, 132, 519S, 1693W,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 000, 210S, 1748W,  38,  995, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 006, 225S, 1742W,  36,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 012, 243S, 1735W,  35,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 018, 264S, 1726W,  37,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 024, 290S, 1712W,  36,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 030, 312S, 1698W,  38,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 036, 335S, 1686W,  41,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 042, 359S, 1678W,  42,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 048, 381S, 1668W,  43,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 054, 397S, 1666W,  41,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 060, 408S, 1665W,  39,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 066, 416S, 1668W,  37,  998, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 072, 423S, 1672W,  35, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 078, 428S, 1679W,  33, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 084, 432S, 1684W,  31, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 090, 438S, 1691W,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 096, 439S, 1693W,  27, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 102, 443S, 1698W,  25, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 108, 448S, 1700W,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 114, 454S, 1702W,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 120, 462S, 1699W,  22, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 126, 471S, 1696W,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 132, 476S, 1698W,  21, 1005, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AEMN, 138, 474S, 1698W,  21, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 000, 211S, 1747W,  37,  996, XX,  34, NEQ, 0158, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 006, 227S, 1737W,  35,  997, XX,  34, NEQ, 0106, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 012, 245S, 1725W,  33,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 018, 267S, 1712W,  37,  999, XX,  34, NEQ, 0141, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 024, 307S, 1695W,  37,  997, XX,  34, NEQ, 0236, 0536, 0000, 0000
SH, 14, 2019020918, 03, AP01, 030, 333S, 1682W,  42,  997, XX,  34, NEQ, 0250, 0364, 0000, 0000
SH, 14, 2019020918, 03, AP01, 036, 363S, 1674W,  46,  995, XX,  34, NEQ, 0351, 0239, 0000, 0000
SH, 14, 2019020918, 03, AP01, 042, 387S, 1672W,  44,  994, XX,  34, NEQ, 0261, 0220, 0211, 0000
SH, 14, 2019020918, 03, AP01, 048, 407S, 1676W,  40,  995, XX,  34, NEQ, 0232, 0210, 0083, 0000
SH, 14, 2019020918, 03, AP01, 054, 418S, 1684W,  38,  995, XX,  34, NEQ, 0000, 0228, 0103, 0000
SH, 14, 2019020918, 03, AP01, 060, 422S, 1687W,  34,  996, XX,  34, NEQ, 0000, 0249, 0000, 0000
SH, 14, 2019020918, 03, AP01, 066, 426S, 1692W,  25,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 072, 428S, 1696W,  23, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 078, 429S, 1698W,  25, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 084, 432S, 1674W,  33, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 090, 442S, 1685W,  31, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 096, 446S, 1693W,  25, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 102, 448S, 1698W,  25, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 108, 453S, 1699W,  22, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 114, 458S, 1705W,  23, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 120, 466S, 1705W,  23, 1007, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 126, 474S, 1708W,  21, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 132, 487S, 1707W,  22, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 138, 501S, 1702W,  25, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 144, 519S, 1684W,  28, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 150, 550S, 1659W,  30,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 156, 590S, 1633W,  28,  992, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 162, 625S, 1581W,  26,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 168, 652S, 1516W,  29,  979, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 174, 673S, 1455W,  32,  973, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 180, 689S, 1401W,  32,  969, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 186, 702S, 1346W,  31,  965, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 192, 716S, 1316W,  37,  960, XX,  34, NEQ, 0000, 0177, 0243, 0000
SH, 14, 2019020918, 03, AP01, 198, 727S, 1297W,  42,  958, XX,  34, NEQ, 0000, 0209, 0169, 0000
SH, 14, 2019020918, 03, AP01, 204, 736S, 1317W,  43,  958, XX,  34, NEQ, 0000, 0239, 0091, 0253
SH, 14, 2019020918, 03, AP01, 210, 736S, 1366W,  33,  956, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 216, 736S, 1398W,  29,  959, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 222, 738S, 1425W,  30,  961, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 228, 735S, 1439W,  26,  961, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 234, 732S, 1443W,  22,  964, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP01, 240, 722S, 1424W,  23,  966, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP02, 000, 211S, 1749W,  34,  995, XX,  34, NEQ, 0143, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP02, 006, 228S, 1741W,  35,  998, XX,  34, NEQ, 0126, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP02, 012, 252S, 1730W,  34,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP02, 018, 278S, 1717W,  37,  998, XX,  34, NEQ, 0166, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP02, 024, 298S, 1699W,  36,  997, XX,  34, NEQ, 0132, 0558, 0000, 0000
SH, 14, 2019020918, 03, AP02, 030, 325S, 1686W,  38,  997, XX,  34, NEQ, 0241, 0390, 0000, 0000
SH, 14, 2019020918, 03, AP02, 036, 351S, 1677W,  45,  996, XX,  34, NEQ, 0289, 0265, 0270, 0000
SH, 14, 2019020918, 03, AP02, 042, 377S, 1674W,  48,  995, XX,  34, NEQ, 0289, 0235, 0211, 0000
SH, 14, 2019020918, 03, AP02, 048, 399S, 1671W,  45,  994, XX,  34, NEQ, 0267, 0236, 0105, 0000
SH, 14, 2019020918, 03, AP02, 054, 415S, 1676W,  44,  993, XX,  34, NEQ, 0000, 0236, 0094, 0000
SH, 14, 2019020918, 03, AP02, 060, 424S, 1681W,  41,  992, XX,  34, NEQ, 0000, 0255, 0158, 0000
SH, 14, 2019020918, 03, AP02, 066, 428S, 1685W,  33,  995, XX,  34, NEQ, 0000, 0176, 0164, 0000
SH, 14, 2019020918, 03, AP02, 072, 434S, 1687W,  28,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP02, 078, 443S, 1694W,  31, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP02, 084, 458S, 1707W,  35, 1000, XX,  34, NEQ, 0000, 0071, 0000, 0000
SH, 14, 2019020918, 03, AP02, 090, 472S, 1722W,  37, 1000, XX,  34, NEQ, 0000, 0121, 0000, 0000
SH, 14, 2019020918, 03, AP02, 096, 485S, 1733W,  32, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP02, 102, 500S, 1741W,  28, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP02, 108, 516S, 1742W,  25, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP02, 114, 534S, 1730W,  24, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP02, 120, 558S, 1712W,  26, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP02, 126, 602S, 1718W,  25,  993, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP02, 132, 635S, 1711W,  23,  986, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP02, 138, 653S, 1676W,  24,  980, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP02, 144, 665S, 1643W,  31,  974, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP02, 150, 665S, 1610W,  36,  970, XX,  34, NEQ, 0000, 0000, 0088, 0000
SH, 14, 2019020918, 03, AP02, 156, 658S, 1573W,  36,  969, XX,  34, NEQ, 0000, 0000, 0117, 0118
SH, 14, 2019020918, 03, AP02, 162, 656S, 1518W,  35,  973, XX,  34, NEQ, 0000, 0000, 0000, 0135
SH, 14, 2019020918, 03, AP02, 168, 656S, 1450W,  32,  974, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP02, 174, 652S, 1384W,  31,  974, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP03, 000, 209S, 1748W,  33,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP03, 006, 220S, 1743W,  36,  995, XX,  34, NEQ, 0133, 0130, 0000, 0000
SH, 14, 2019020918, 03, AP03, 012, 238S, 1740W,  36,  997, XX,  34, NEQ, 0144, 0108, 0000, 0000
SH, 14, 2019020918, 03, AP03, 018, 260S, 1738W,  36,  999, XX,  34, NEQ, 0098, 0104, 0000, 0000
SH, 14, 2019020918, 03, AP03, 024, 281S, 1729W,  31, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP03, 030, 300S, 1712W,  29, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP03, 036, 316S, 1700W,  31, 1002, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP03, 042, 338S, 1687W,  33, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP03, 048, 359S, 1664W,  40, 1003, XX,  34, NEQ, 0131, 0227, 0000, 0000
SH, 14, 2019020918, 03, AP03, 054, 383S, 1656W,  42, 1002, XX,  34, NEQ, 0205, 0125, 0073, 0000
SH, 14, 2019020918, 03, AP03, 060, 397S, 1649W,  39, 1001, XX,  34, NEQ, 0190, 0136, 0048, 0000
SH, 14, 2019020918, 03, AP03, 066, 407S, 1650W,  40, 1002, XX,  34, NEQ, 0230, 0184, 0078, 0000
SH, 14, 2019020918, 03, AP03, 072, 413S, 1652W,  40, 1002, XX,  34, NEQ, 0000, 0237, 0074, 0000
SH, 14, 2019020918, 03, AP03, 078, 417S, 1655W,  38, 1003, XX,  34, NEQ, 0000, 0250, 0000, 0000
SH, 14, 2019020918, 03, AP03, 084, 420S, 1657W,  32, 1004, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP03, 090, 426S, 1664W,  28, 1006, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP03, 096, 432S, 1668W,  28, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP03, 102, 439S, 1676W,  28, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP03, 108, 446S, 1682W,  27, 1011, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP03, 114, 456S, 1695W,  27, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP03, 120, 470S, 1707W,  26, 1013, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP03, 126, 488S, 1706W,  25, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP03, 132, 513S, 1701W,  25, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP04, 000, 210S, 1750W,  42,  996, XX,  34, NEQ, 0278, 0000, 0000, 0243
SH, 14, 2019020918, 03, AP04, 006, 222S, 1742W,  46,  990, XX,  34, NEQ, 0227, 0148, 0000, 0000
SH, 14, 2019020918, 03, AP04, 012, 239S, 1737W,  43,  988, XX,  34, NEQ, 0255, 0152, 0000, 0000
SH, 14, 2019020918, 03, AP04, 018, 257S, 1733W,  47,  988, XX,  34, NEQ, 0258, 0158, 0000, 0000
SH, 14, 2019020918, 03, AP04, 024, 280S, 1727W,  42,  988, XX,  34, NEQ, 0296, 0198, 0000, 0093
SH, 14, 2019020918, 03, AP04, 030, 301S, 1716W,  43,  989, XX,  34, NEQ, 0212, 0187, 0000, 0100
SH, 14, 2019020918, 03, AP04, 036, 327S, 1704W,  48,  988, XX,  34, NEQ, 0202, 0260, 0000, 0000
SH, 14, 2019020918, 03, AP04, 042, 353S, 1697W,  46,  991, XX,  34, NEQ, 0254, 0319, 0000, 0000
SH, 14, 2019020918, 03, AP04, 048, 380S, 1685W,  47,  990, XX,  34, NEQ, 0278, 0262, 0000, 0000
SH, 14, 2019020918, 03, AP04, 054, 401S, 1677W,  46,  990, XX,  34, NEQ, 0261, 0200, 0058, 0000
SH, 14, 2019020918, 03, AP04, 060, 418S, 1674W,  45,  989, XX,  34, NEQ, 0262, 0200, 0161, 0000
SH, 14, 2019020918, 03, AP04, 066, 431S, 1676W,  41,  991, XX,  34, NEQ, 0280, 0228, 0146, 0000
SH, 14, 2019020918, 03, AP04, 072, 444S, 1681W,  41,  992, XX,  34, NEQ, 0201, 0228, 0158, 0000
SH, 14, 2019020918, 03, AP04, 078, 454S, 1691W,  37,  994, XX,  34, NEQ, 0000, 0252, 0000, 0000
SH, 14, 2019020918, 03, AP04, 084, 463S, 1696W,  34,  994, XX,  34, NEQ, 0000, 0201, 0000, 0000
SH, 14, 2019020918, 03, AP04, 090, 474S, 1699W,  34,  995, XX,  34, NEQ, 0000, 0079, 0000, 0000
SH, 14, 2019020918, 03, AP04, 096, 488S, 1703W,  34,  997, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP04, 102, 501S, 1706W,  28, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP04, 108, 512S, 1703W,  24, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP04, 114, 529S, 1700W,  25, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP04, 120, 549S, 1682W,  28, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP04, 126, 572S, 1658W,  26,  999, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP04, 132, 595S, 1624W,  26,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP05, 000, 211S, 1748W,  32,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP05, 006, 226S, 1740W,  34,  999, XX,  34, NEQ, 0152, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP05, 012, 242S, 1729W,  34,  998, XX,  34, NEQ, 0088, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP05, 018, 258S, 1720W,  34, 1000, XX,  34, NEQ, 0097, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP05, 024, 276S, 1706W,  34, 1000, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP05, 030, 292S, 1690W,  34, 1001, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP05, 036, 308S, 1676W,  32, 1002, XX,  34, NEQ, 0000, 0338, 0000, 0000
SH, 14, 2019020918, 03, AP05, 042, 331S, 1667W,  34, 1003, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP05, 048, 355S, 1651W,  38, 1004, XX,  34, NEQ, 0157, 0213, 0223, 0000
SH, 14, 2019020918, 03, AP05, 054, 383S, 1655W,  38, 1002, XX,  34, NEQ, 0219, 0075, 0000, 0000
SH, 14, 2019020918, 03, AP05, 060, 398S, 1667W,  36, 1002, XX,  34, NEQ, 0195, 0193, 0000, 0000
SH, 14, 2019020918, 03, AP05, 066, 408S, 1678W,  36, 1004, XX,  34, NEQ, 0000, 0250, 0000, 0000
SH, 14, 2019020918, 03, AP05, 072, 413S, 1680W,  32, 1004, XX,  34, NEQ, 0000, 0261, 0000, 0000
SH, 14, 2019020918, 03, AP05, 078, 430S, 1683W,  34, 1006, XX,  34, NEQ, 0000, 0223, 0000, 0000
SH, 14, 2019020918, 03, AP05, 084, 444S, 1696W,  33, 1008, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP05, 090, 451S, 1708W,  27, 1009, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP05, 096, 456S, 1715W,  24, 1010, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP05, 102, 461S, 1720W,  21, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP05, 108, 466S, 1722W,  20, 1012, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP05, 114, 471S, 1721W,  18, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP05, 120, 477S, 1714W,  18, 1014, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP06, 000, 210S, 1747W,  30,  996, XX,  34, NEQ, 0000, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP06, 006, 221S, 1737W,  37,  998, XX,  34, NEQ, 0102, 0071, 0000, 0000
SH, 14, 2019020918, 03, AP06, 012, 238S, 1730W,  40,  996, XX,  34, NEQ, 0121, 0084, 0000, 0000
SH, 14, 2019020918, 03, AP06, 018, 256S, 1727W,  38,  996, XX,  34, NEQ, 0116, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP06, 024, 276S, 1722W,  35,  995, XX,  34, NEQ, 0091, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP06, 030, 296S, 1709W,  38,  995, XX,  34, NEQ, 0142, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP06, 036, 315S, 1690W,  46,  992, XX,  34, NEQ, 0158, 0254, 0000, 0000
SH, 14, 2019020918, 03, AP06, 042, 337S, 1677W,  51,  989, XX,  34, NEQ, 0217, 0225, 0054, 0000
SH, 14, 2019020918, 03, AP06, 042, 337S, 1677W,  51,  989, XX,  50, NEQ, 0064, 0000, 0000, 0000
SH, 14, 2019020918, 03, AP06, 048, 358S, 1664W,  51,  988, XX,  34, NEQ, 0232, 0194, 0162, 0000
SH, 14, 2019020918, 03, AP06, 048, 358S, 1664W,  51,  988, XX,  50, NEQ, 0000, 0070, 0000, 0000
SH, 14, 2019020918, 03, AP06, 054, 376S, 1655W,  49,  987, XX,  34, NEQ, 0231, 0194, 0142, 0099
SH, 14, 2019020918, 03, AP06, 060, 390S, 1648W,  50,  988, XX,  34, NEQ, 0235, 0223, 0150, 0060
SH, 14, 2019020918, 03, AP06, 060, 390S, 1648W,  50,  988, XX,  50, NEQ, 0000, 0000, 0061, 0000
SH, 14, 2019020918, 03, AP06, 066, 400S, 1645W,  44,  991, XX,  34, NEQ, 0097, 0231, 0151, 0000
SH, 14, 2019020918, 03, AP06, 072, 408S, 1648W,  43,  993, XX,  34, NEQ, 0000, 0244, 0170, 0000
